	0	1	2	3	4	5	6	7	8	9	10	11
A0A2J6RP99.1/67-297	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A317WDB6.1/96-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A3D8T276.1/91-321	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3MSWM@451870|Chaetothyriomycetidae					3MSWM@451870|Chaetothyriomycetidae
A0A3M7D722.1/117-350	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A420Y0R8.1/97-327	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	21R0A@147550|Sordariomycetes						21R0A@147550|Sordariomycetes
A0A135LUD3.1/118-350	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A397HXJ2.1/99-327	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A1L9T4S2.1/99-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A2V1B2N4.1/106-336	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes						211NX@147550|Sordariomycetes
A0A1V6NTF3.1/110-342	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A1L9U384.1/96-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A8E2J837.1/137-370	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes	4KBGA@92860|Pleosporales					4KBGA@92860|Pleosporales
A0A1V6UCN1.1/119-351	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A7C8INS5.1/93-313	2EDVI@1|root	2SJDZ@2759|Eukaryota	3AHAB@33154|Opisthokonta	3PCAJ@4751|Fungi	3RKYN@4890|Ascomycota	21RHG@147550|Sordariomycetes	3U70V@5139|Sordariales	3HCDE@35718|Chaetomiaceae				3HCDE@35718|Chaetomiaceae
A0A8H3RX29.1/123-354	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A3M7EJ56.1/117-350	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A319A7K7.1/96-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A370P950.1/96-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A3F3QCJ1.1/115-347	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
G3Y817.1/96-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A8H3N1T5.1/99-333	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A3F3PLG1.1/96-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A6A6IXE0.1/128-361	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes	4KBGA@92860|Pleosporales					4KBGA@92860|Pleosporales
A0A0U5GGT1.1/99-325	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A3D8S1L2.1/92-321	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3MSWM@451870|Chaetothyriomycetidae					3MSWM@451870|Chaetothyriomycetidae
A0A319F2V9.1/118-349	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
Q0C896.1/117-344	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A8H6JFM5.1/112-346	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1F20R@1028384|Glomerellales					1F20R@1028384|Glomerellales
A0A5M3YLB8.1/93-321	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A0A2JEJ9.1/129-361	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A0D2BK54.1/122-353	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3MSWM@451870|Chaetothyriomycetidae					3MSWM@451870|Chaetothyriomycetidae
A0A3M7GMT4.1/44-277	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A1J9RDU7.1/111-345	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes						203YJ@147541|Dothideomycetes
A0A218YW74.1/107-337	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	210M0@147548|Leotiomycetes						210M0@147548|Leotiomycetes
A0A1Q8RL66.1/102-336	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A3M7EZ73.1/117-350	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A6A7AEL9.1/124-357	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes	4KBGA@92860|Pleosporales					4KBGA@92860|Pleosporales
A0A3E2H0F7.1/101-331	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3MSWM@451870|Chaetothyriomycetidae					3MSWM@451870|Chaetothyriomycetidae
A0A1E3BEK7.1/99-328	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A5N7ECP6.1/97-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A5N6ZSA8.1/97-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A3M7GQX7.1/117-350	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A1L9PUQ4.1/99-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A5N6XL35.1/97-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A1J7I5P1.1/105-334	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	21R0A@147550|Sordariomycetes						21R0A@147550|Sordariomycetes
A0A3D8SUF2.1/102-336	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
W6PUG4.1/118-350	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A5N7BFL3.1/98-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A194XK23.1/32-274	28J2M@1|root	2QRET@2759|Eukaryota	3AIVZ@33154|Opisthokonta	3PCVX@4751|Fungi	3RMP1@4890|Ascomycota	21RI3@147550|Sordariomycetes	1F2F7@1028384|Glomerellales					1F2F7@1028384|Glomerellales
A0A5N6VM32.1/97-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A0F0IK08.1/97-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A5N6E1Y6.1/97-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A3M7B0Z1.1/117-350	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A1Y1ZEP1.1/112-345	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes	4KBGA@92860|Pleosporales					4KBGA@92860|Pleosporales
G2R6U9.1/117-352	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	3UF10@5139|Sordariales					3UF10@5139|Sordariales
A0A2G5HJW8.1/147-383	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	3TIAP@5125|Hypocreales	1FQY9@110618|Nectriaceae				1FQY9@110618|Nectriaceae
A0A370TPY7.1/106-336	28J2M@1|root	2QRET@2759|Eukaryota	3AIVZ@33154|Opisthokonta	3PCVX@4751|Fungi	3RMP1@4890|Ascomycota	21RI3@147550|Sordariomycetes	1F2F7@1028384|Glomerellales					1F2F7@1028384|Glomerellales
A0A8H4IYB2.1/107-341	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes						203YJ@147541|Dothideomycetes
A0A5N5Q555.1/105-338	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	21R0A@147550|Sordariomycetes						21R0A@147550|Sordariomycetes
A0A135TH42.1/114-348	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A7R7X9F5.1/99-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A395GZZ7.1/118-349	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A1S8BLY1.1/108-342	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes						203YJ@147541|Dothideomycetes
A0A7U2F4F3.1/114-347	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes	4KBGA@92860|Pleosporales					4KBGA@92860|Pleosporales
Q0UUJ6.1/114-347	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes	4KBGA@92860|Pleosporales					4KBGA@92860|Pleosporales
A0A1B7YUH4.1/113-348	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A4T0WFM4.1/113-348	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A5N6F4J1.1/97-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
R8BG35.1/93-323	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	213GV@147550|Sordariomycetes						213GV@147550|Sordariomycetes
A0A2I1DEQ6.1/121-353	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
H0EJM3.1/16-245	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	210M0@147548|Leotiomycetes						210M0@147548|Leotiomycetes
A0A1L9S2T4.1/93-321	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A8S9CQW2.1/114-348	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
L2FJ04.1/114-348	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A5N6YM06.1/118-349	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A5N5MYY2.1/96-320	2EDVI@1|root	2SJDZ@2759|Eukaryota	3AHAB@33154|Opisthokonta	3PCAJ@4751|Fungi	3RKYN@4890|Ascomycota	21RHG@147550|Sordariomycetes	3U70V@5139|Sordariales	3HCDE@35718|Chaetomiaceae				3HCDE@35718|Chaetomiaceae
A0A1F5LB03.1/119-351	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A1Z5SN13.1/117-350	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A3M7IJ01.1/117-350	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A319BS22.1/115-347	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A5N6EP04.1/118-349	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A1B8E0I4.1/105-336	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	1ZX9D@147541|Dothideomycetes						1ZX9D@147541|Dothideomycetes
A0A2V5H0W5.1/98-326	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A319CBY4.1/98-326	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A8T8X2Q4.1/98-326	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A1L9WZZ5.1/98-326	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A2V5IXN2.1/98-326	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A8G1RPW7.1/98-326	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A5N6TAQ7.1/98-324	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3SEY6@5042|Eurotiales					3SEY6@5042|Eurotiales
A0A5N6IZN7.1/118-349	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A101M9I9.1/110-342	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
G2Q526.1/92-319	2EDVI@1|root	2SJDZ@2759|Eukaryota	3AHAB@33154|Opisthokonta	3PCAJ@4751|Fungi	3RKYN@4890|Ascomycota	21RHG@147550|Sordariomycetes	3U70V@5139|Sordariales	3HCDE@35718|Chaetomiaceae				3HCDE@35718|Chaetomiaceae
A0A1Y2LS64.1/124-357	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes	4KBGA@92860|Pleosporales					4KBGA@92860|Pleosporales
A0A553HT94.1/85-305	2EDVI@1|root	2SJDZ@2759|Eukaryota	3AHAB@33154|Opisthokonta	3PCAJ@4751|Fungi	3RKYN@4890|Ascomycota	21RHG@147550|Sordariomycetes	3U70V@5139|Sordariales	3HCDE@35718|Chaetomiaceae				3HCDE@35718|Chaetomiaceae
A0A8H4CME3.1/114-348	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A2J6QHR6.1/107-339	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	20RSW@147545|Eurotiomycetes	3MSWM@451870|Chaetothyriomycetidae					3MSWM@451870|Chaetothyriomycetidae
A0A447CFN7.1/104-332	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	21R0A@147550|Sordariomycetes						21R0A@147550|Sordariomycetes
A0A1Y2LZD4.1/98-325	28J2M@1|root	2QRET@2759|Eukaryota	39ZIW@33154|Opisthokonta	3P1GX@4751|Fungi	3QNVV@4890|Ascomycota	215SX@147550|Sordariomycetes						215SX@147550|Sordariomycetes
A0A318ZJ67.1/98-326	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
A0A1V6R0M3.1/120-352	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A397H0Y3.1/117-349	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A319DV84.1/97-325	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	20T3V@147545|Eurotiomycetes	3SFEQ@5042|Eurotiales					3SFEQ@5042|Eurotiales
